pad_id,legacy_id,pad_name,county,township,record_revision,latitude,longitude,coordinate_role,direction_source,source_sha256,cleaned_road_order,older_sequence_conflict,road_occurrence_count,resolved_identity_count,held_identity_count,resolved_transition_count,held_transition_count,resolved_geometry_count,held_geometry_count,current_navigation_state,existing_reviewed_google_url,google_qa_status,final_disposition,exact_disposition_reason,prepared_repository_work
907c0955-b7c1-47a9-b449-dd5762f2e642,ascent--lee,LEE,Belmont,COLERAIN,1786258360881449,40.090178,'-80.811589,saved pad reference,directions_clear,d673e7cc4e952a2c22c66ac9be3f264d2970c5a8d87d7102ec1497f7bb6e6286,US-250 S (1.1 miles) → Lansing Cheermont Rd / CR-18 (1.6 miles) → Blaine Cheermont Rd / CR-20 (0.15 mile) → Access Road,true,4,3,0,0,2,0,3,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
a35f0ea7-13d7-45dd-8fe2-fe73e4964df2,ascent--lorraine,LORRAINE,Belmont,RICHLAND,1786265812046205,40.09955,'-80.840213,saved pad reference,directions_clear,9aae8063f4e99394f76ab0addbc29a68b1162d164b577fa51141ec32c05412f0,Route 250 E → CR-5 / Crescent Rd → CR-10 → CR-10 / Barton Blaine Rd → Well entrance,true,5,4,0,0,3,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.09955%2C-80.840213&waypoints=40.149707596819%2C-80.842549734013%7C40.116658061827%2C-80.859991873154%7C40.101497884455%2C-80.841503024754,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
8f616827-d7da-4b40-b9c2-49fd5e713822,ascent--maldon,MALDON,Belmont,WARREN,1786265812046205,40.010241,'-81.197285,saved pad reference,directions_clear,a4c64e875f5cf8d3f41e549b614c1cbb5c8c89f22375dd6ea2dc37cbebf74748,I-70 → Exit 202 → Route 800 S (roughly 3.5 miles) → Shannon Rd / TR-801 → Lowe Rd / TR-162 → Pad,true,6,3,1,0,3,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.010241%2C-81.197285&waypoints=40.0068106%2C-81.1762346%7C40.0106308%2C-81.1957784,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
d6d0a0fd-1cd3-48ae-8e41-90d744b9f8f6,ascent--matusek,MATUSEK,Belmont,WHEELING,1786258360881449,40.146555,'-80.922785,saved pad reference,directions_clear,7ee90a71d7abde773e19fe8fb66d0e427e0fdf5ed7eae8695fae9e469a7e2dcf,I-70 → OH-9 N → Shepherdstown Rd / CR-64 (1.1 miles) → Fairpoint Shepherdstown Rd (1.1 miles) → Sloans Run Rd (0.6 mile) → Dunn Rd landmark → Lease Road,true,7,3,3,0,5,0,6,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.146555%2C-80.922785&waypoints=40.151952334248%2C-80.961064815011%7C40.15863093394%2C-80.943718975075%7C40.146780343386%2C-80.934175287918,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
d5722be0-59a2-42ae-baed-4c73efef4df6,ascent--miller,MILLER,Belmont,Pultney,1786265812046205,39.994185,'-80.790537,saved pad reference,directions_clear,5afe4f91ef3f15d3f1713591407126dc65e010787dac93dc074fb4fe0fda35b6,Route 70 East → Route 470 South → Route 7 South → 26th Street Exit → Township Rd 476 → Brown Hollow Rd → Lease,true,7,2,4,0,5,0,6,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
bf97cbb2-e1bd-485e-b41d-fa314a8f9a0a,ascent--oboy,OBOY,Belmont,COLERAIN,1786258360881449,40.135262,'-80.872088,saved pad reference,directions_clear,2aec77df7f480704d7a85dd68a85922ef92293e5134c65c235c5a6da14b463ed,US-250 SE (12 miles) → CR-71 (0.9 mile) → Morgan Hill Rd (0.7 mile) → Grays Ridge Rd (0.9 mile) → Grays Ridge Rd (200 ft) → Access Road,true,6,4,1,0,4,0,5,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
ac833974-3bda-4370-b7f8-48e4fd4dcdee,ascent--oliver,OLIVER,Belmont,COLERAIN,1787459253071652,40.141528,'-80.796019,saved pad reference,directions_clear,2066f0d5ea814ae0cafe5b69cd38cd4bc3be738949888b802581c5469a881eec,Route 7 / SR-647 connection → Hanover St exit → SR-647 N (6.9 miles) → Well-site entrance,true,4,0,3,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
74032b6e-179d-4672-8720-55ac86cab232,ascent--pang,PANG,Belmont,WHEELING,1786258360881449,40.147178,'-80.948742,saved pad reference,directions_clear,675a3c38ca4127e03ca3a476b3b36f761c600ddcdbbe94c6276a650384eccbf2,Main St S (0.5 mile) → OH-9 (2.7 miles) → Shepherdstown Rd (0.6 mile) → Access Road,true,4,3,0,0,2,0,3,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.147178%2C-80.948742&waypoints=40.151952334248%2C-80.961064815011,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
7dd270a8-bd26-413f-b5dc-106fbce8fdd4,ascent--pavich,PAVICH,Belmont,WASHINGTON,1786258360881449,39.86264,'-80.92166,saved pad reference,directions_clear,d305684e6d57cf03ab3c5197c3d1f35eebf00c8cb355e419b6bbea163b4a0972,OH-7 → saved 556 route (8.5 miles) → Clover Ridge Rd / Monroe CR-24 (3.0 miles) → gravel TR-760 (0.8 mile) → Lease Road,true,5,1,3,0,3,1,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
a3d9eb44-0446-4e4d-8917-ee6b978565f4,ascent--pol,POL,Belmont,Pease,1787459253071652,40.1703,'-80.788818,saved pad reference,directions_clear,89ed2fe0d13fde28226e9d8763454187a6b7e1f26f7038533366dcf20d3bfa38,OH-150 SW (2.3 miles) → OH-647 S (0.8 mile) → Zeyer Rd (0.1 mile) → POL PES entrance,true,4,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
41f0bfc3-7be1-450f-abfc-96dce544547b,ascent--porterfield-b,PORTERFIELD B,Belmont,RICHLAND,1786258360881449,40.090438,'-80.92121,saved pad reference,directions_clear,8c0a7fc6112068b55d46e415585d22809dd3b442949e3f2599d298f09449121f,I-70 → Exit 215 → US-40 W → Vineyard Rd / CR-56 → Lease Road (1.1 miles after stop sign),true,5,1,2,0,2,0,3,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.090438%2C-80.92121&waypoints=40.073689%2C-80.945041%7C40.088246%2C-80.944086%7C40.090469%2C-80.928294,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
0b7105a0-1b36-4182-8d10-1f2e297c8bab,ascent--porterfield-gas-unit,PORTERFIELD GAS UNIT,Belmont,Richland,1786258360881449,40.090431,'-80.928503,saved pad reference,directions_clear,f84fc91cd0f34641d65230da8db0c9fe4fd5907abfbcdc7d30b673c02b947041,I-70 → Exit 215 → US-40 W → Vineyard Rd / CR-56 (2.1 miles),true,4,1,2,0,2,0,3,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.090431%2C-80.928503&waypoints=40.073689%2C-80.945041%7C40.088246%2C-80.944086%7C40.090469%2C-80.928294,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
bb597303-aba8-47d6-9503-692687331658,ascent--premiere,PREMIERE,Belmont,Wheeling,1786265512886177,40.128496,'-81.001952,official wellhead reference,directions_clear,6d47894221eb023be9709b03957fb8e302f703909e570d0ee2c1eb72f20177d0,I-70 → Exit 213 → OH-331 N (4.7 miles) → Pad entrance,true,4,1,1,0,1,0,2,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
4408e188-ccb4-40a6-9627-6c7a648fdd49,ascent--prosser-e,PROSSER E,Belmont,UNION,1786265812046205,40.101534,'-81.020914,saved pad reference,directions_clear,a646902adeadcd31ce19e1202166b551a65b76849bbebaa6b66cb22838466030,I-70 → Exit 208 → SR-149 N (0.5 mile) → SR-40 / National Rd E (1.5 miles) → Pancoast Rd / TR-263 N (2.3 miles) → Entrance,true,6,1,3,0,3,1,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
fd6649db-8828-4f70-8519-8aac5097bfe8,ascent--r-hoover,R HOOVER,Belmont,WHEELING,1786258360881449,40.144397,'-80.892833,saved pad reference,directions_clear,2fb6df34247a6d0bba6806e4b409ffa85fda5d1820ffe1c18230ed3d8699a023,US-250 W / Cadiz Pike (13 miles) → Olive Branch Rd (322 ft) → CR-36 (0.9 mile) → Henderson Ridge Rd (1.9 miles),true,4,2,2,0,3,0,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
b8490b6c-0924-4b1d-a46e-6dc54e7e7267,ascent--reitz,REITZ,Belmont,MEAD,1786265812046205,39.95176,'-80.857579,saved pad reference,directions_clear,f431dc0457cbb912ed0264606268c33eff2b0f6485535543bb40027472e409d2,Route 147 E (6.2 miles) → Wegee Rd / CR-48 (0.5 mile) → saved 291 route (about 1.5 miles) → Lease Road,true,4,1,2,0,2,1,2,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
73f48788-9990-435a-adee-999740e958de,ascent--richland-b,RICHLAND B,Belmont,RICHLAND,1786258360881449,40.077481,'-80.995772,saved pad reference,directions_clear,8b93410de6394c8a33077ca406c7c7f2a12e4599b4730b109e49a82b1c7c9068,I-70 → Exit 213 → OH-331 S (0.2 mile) → US-40 W (1.3 miles) → Lloydsville-Bannock Rd / CR-80 (0.2 mile) → Lude Rd / TR-264 (0.3 mile),true,6,3,2,0,4,0,5,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
435db86b-8ba5-40e2-a181-252adef649ab,ascent--robinson,ROBINSON,Belmont,Pultney,1787459253071652,40.014531,'-80.770108,saved pad reference,directions_clear,55e8d1e2071d51e50f1a0a0d62f367ce428736bee3ad231763deabfc7d76b92d,I-470 / OH-7 split → OH-7 S (4.2 miles) → OH-147 / OH-149 Bellaire exit → OH-149 (1.1 miles) → Klee Cross Rd / TR-476 (0.16 mile) → OH-147 (0.1 mile) → Fulton Hill Rd / CR-42 (0.3 mile) → Pad entrance,true,8,2,5,0,6,0,7,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
19a4f7ef-4334-4b1c-8443-2c5ccb323d1d,ascent--rock-ridge,ROCK RIDGE,Belmont,Warren,1786265812046205,39.998772,'-81.224825,verified driver entrance,directions_clear,dc0458b8d6a8cb10037b2e0993d5c206a28888c0d69650e151bbd6379b719ecb,I-70 → Exit 202 → Route 800 S (4.1 miles) → Shannon Rd (0.9 mile) → Lowe Rd (1.1 miles) → Fairview Rd (0.4 mile) → Douglas / Fairview Rd (0.6 mile) → Putney Ridge Rd (0.7 mile) → Lease Road,true,9,3,4,0,6,0,7,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=39.998772%2C-81.224825&waypoints=40.007077099%2C-81.176502113%7C40.007544767%2C-81.205526285%7C39.997476604%2C-81.217520411,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
73e32bb0-be54-47c7-a2bf-3472dd16fd33,ascent--ross,ROSS,Belmont,Wheeling,1786265812046205,40.105598,'-80.954744,saved pad reference,directions_clear,752563599f28868e45b07f3b03120c03d3286fd3457ad80141fb6eb3ad01a148,I-70 E → Exit 215 → Route 40 W → Vineyard Rd → Lee Rd → Power Line Rd → Lease,true,7,1,4,0,4,1,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
553870dd-59f1-43c2-845a-ec8d1c28e136,ascent--schnegg,SCHNEGG,Belmont,YORK,1786258360881449,39.86371,'-80.863685,saved pad reference,directions_clear,f140c4e84fd216b29b3cc5d26c1ced30c3b99a0b209fd80f936e1b906b3c8725,Route 148 from Powhatan Point → Brubakers landmark → CR-56 / Cats Run Rd → Pad,true,4,2,0,0,1,0,2,GPS_ONLY,,not_ready,HELD_GEOMETRY,"Identity/occurrence evidence is sufficient to avoid an identity hold, but exact clipped traveled geometry or the pad-specific terminal connector is not proven.",
f68bb21b-696f-4154-9a2f-09a0285984f0,ascent--seabright,SEABRIGHT,Belmont,COLERAIN,1786265812046205,40.105655,'-80.802137,saved pad reference,directions_clear,09d39a74ffc0b2d9737f62096c5e54d1c8ed18277234cc62854275a84fa5572d,Route 7 / SR-250 connection → SR-250 W (4.9 miles) → CR-18 / Lansing-Cheermont Rd S (0.44 mile) → Well-site entrance,true,4,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
69c63442-de05-4d15-95da-07da587bc070,ascent--shutway,SHUTWAY,Belmont,Union,1787615581785257,40.113559,'-81.076149,saved pad reference,directions_clear,f20cd9daba92876448f711ec8b3b9aea3e05fb77defeea2e73a37e70e969c4ae,I-70 → Exit 208 → OH-149 N (4.5 miles) → Pad,true,4,0,2,0,1,0,2,GPS_ONLY,,interactive_two_origin_qa_not_transmitted,GOOGLE_QA_PENDING,Source-first route and evidence-backed phone-origin candidate are prepared; two-origin interactive Google rendering QA was not transmitted in this run.,
5a0ede1b-4586-4edc-9438-7cb29a24e58e,ascent--sidwell,SIDWELL,Belmont,WHEELING,1787459253071652,40.146316,'-80.979282,saved pad reference,directions_clear,3806d49660b56851eeef50285f47cd2471b392195ceed224016026db4fddc467,OH-9 S (7 miles from Cadiz) → OH-9 S (2.1 miles) → Unity Church Rd / CR-64 (0.82 mile) → Pad,true,4,3,0,0,1,0,3,GPS_ONLY,,not_ready,HELD_GEOMETRY,"Identity/occurrence evidence is sufficient to avoid an identity hold, but exact clipped traveled geometry or the pad-specific terminal connector is not proven.",
7997ba1f-ec1f-4e2f-a67f-8d36837aca67,ascent--skyline,SKYLINE,Belmont,Wheeling,1787459253071652,40.163318,'-81.007131,official pad reference,directions_clear,0110a0db4ff5a878511d1fbedc097973f44e67ddb17106020a64a141cfcb4ee4,I-70 → Exit 213 → Route 331 N → Route 149 (2.4 miles) → Lease Road,true,5,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
59d66423-1e09-4ac8-b2ab-ae2d06d11f12,ascent--smith,SMITH,Belmont,COLERAIN,1786265812046205,40.112328,'-80.81926,saved pad reference,directions_clear,cb5ad3856e17d0e4ffb8860a85f6d72d6ec35f39edcb617f301c8ee76e452dfa,Route 7 S → Route 250 → Sharon Rd / CR-6 (approximately 1 mile) → Lease Road,true,4,2,1,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
160d3e78-8db6-44dd-8b2c-4bdeb0f678b9,ascent--sophia-joe,SOPHIA JOE,Belmont,COLERAIN,1786258360881449,40.125229,'-80.856075,saved pad reference,directions_clear,7dc23dd8bbb5939ffb288c4521cab3154857bae8687e5f68f04d76efbd43b0d5,US-250 E (3.9 miles) → Mercer Rd (0.5 mile) → Prokes Rd (1.4 miles) → Access Road,true,4,2,1,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
d70f5f1d-7f44-4a5e-9b05-06264f56470d,ascent--three-dads,THREE DADS,Belmont,RICHLAND,1786265812046205,40.099252,'-80.855031,saved pad reference,directions_clear,8da1f5cfe97ae674e8ac23287bb5a422c7bd4303ed9837710bb86a3840be608e,Route 7 South → Route 70 West → Exit 218 → Mall Rd → Route 40 West (1 mile) → Barton Rd / CR-4 (2.5 miles) → Pad,true,7,1,4,0,4,0,5,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
cd4f6dcc-b603-4155-84b2-30d7ee87bbc7,ascent--truchan-ne,TRUCHAN NE,Belmont,WHEELING,1786258360881449,40.146637,'-80.931651,saved pad reference,directions_clear,dc06b99331cc80a74d03a94283c956a6e6d9b51a16c4821fa2566a0efe556e8b,I-70 → Exit 216 → OH-9 N (7.4 miles) → Shepherdstown Rd (1.1 miles) → Fairpoint Shepherdstown Rd (1.1 miles) → Sloans Run Rd (0.2 mile) → Entrance,true,7,3,2,0,4,0,5,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.146637%2C-80.931651&waypoints=40.151952334248%2C-80.961064815011%7C40.15863093394%2C-80.943718975075%7C40.146780343386%2C-80.934175287918,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
c10e2066-d6b7-4117-aea9-137dd1237b3a,ascent--truchan-nw,TRUCHAN NW,Belmont,WHEELING,1786258360881449,40.147814,'-80.935886,saved pad reference,directions_clear,1fc28a957a94bb0a8980e1105e06f5c486ad12e13de73a435cb48a8d52c23c40,I-70 → Exit 216 → OH-9 N (7.4 miles) → Shepherdstown Rd (1.1 miles) → Fairpoint Shepherdstown Rd (1.5 miles) → Entrance,true,6,3,1,0,3,0,4,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.147814%2C-80.935886&waypoints=40.151952334248%2C-80.961064815011%7C40.15863093394%2C-80.943718975075,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
ce5d219e-1d2c-47c8-b921-3f2abfe45c5d,ascent--vannelle,VANNELLE,Belmont,WHEELING,1786258360881449,40.14744,'-80.961696,saved pad reference,directions_clear,5aef9eea59ebc153b9090a9f86c2a3087323721aed2e5beed7fc490b771fb523,I-70 → Exit 216 → OH-9 N (7.5 miles) → Pad near Shepherdstown Rd / CR-64,true,4,1,1,0,1,0,2,GPS_ONLY,,interactive_two_origin_qa_not_transmitted,GOOGLE_QA_PENDING,Source-first route and evidence-backed phone-origin candidate are prepared; two-origin interactive Google rendering QA was not transmitted in this run.,
55f7328d-0da2-430d-8ecb-89ad91260f61,ascent--violet,VIOLET,Belmont,PULTNEY,1786265812046205,40.014235,'-80.793111,saved pad reference,directions_clear,889ea33cb3e8f4c65d0956d2899666424a902cd7b4af0da92347775ef0fb1859,Route 70 East → Exit 208 → Route 149 South → Route 147 → CR-4 → McClainsville Rd → Pad,true,7,4,1,0,4,1,4,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
a26bd78e-5be2-4484-908e-3df512de2296,ascent--wassmann,WASSMANN,Belmont,PULTNEY,1786265812046205,39.991086,'-80.787849,saved pad reference,directions_clear,8ad4970b9f09db4358491f4e63d9f9003be9f490acf4b461c26d55c610c48bda,I-70 → Exit 208 → SR-149 S (2.4 miles) → Bethesda Belmont Rd / SR-147 E (0.2 mile) → Bridge St / SR-147 E (400 ft) → W Main St / SR-147 E (0.2 mile) → SR-147 E / Jefferson St (6.7 miles) → SR-147 E (11 miles) → Winding Hill Rd / CR-44 (0.9 mile) → Lease Road,true,10,1,7,0,5,1,7,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
ebe8e078-ab41-4151-84fb-4186772b4a07,ascent--west,WEST,Belmont,YORK,1786265812046205,39.92022,'-80.86322,saved pad reference,directions_clear,e1f1ae1a0f11f2adb65e7c5d0cf25955998078fe5cb7ef5759f8a0746bb60caa,I-70 → Exit 208 → Route 149 S → Route 147 → Route 147 through Belmont / Centerville → County Road 5 → Mount Victory / CR-56 (3.5 miles from CR-5) → Lease Road,true,8,2,4,0,4,1,5,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
25dc9adf-e09a-4cfa-8900-59492fbad0ec,ascent--wheeling-valley,WHEELING VALLEY,Belmont,WHEELING,1786258360881449,40.153061,'-80.923517,saved pad reference,directions_clear,5f33679c5f798111c57fb43ff314b3b000650e1983f99e2e076f2fcc6170c6df,I-70 → OH-9 N → Shepherdstown Rd / CR-64 (1.1 miles) → Fairpoint Shepherdstown Rd (1.1 miles) → Sloans Run Rd (0.6 mile) → Dunn Rd (0.5 mile) → Morgan Rd → Destination,true,8,4,3,0,6,0,7,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.153061%2C-80.923517&waypoints=40.15863093394%2C-80.943718975075%7C40.147055385412%2C-80.922842319818%7C40.153787436713%2C-80.924159995223,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
f90abbf8-d7a6-4437-9668-23aadb80eeef,ascent--wise,WISE,Belmont,PULTNEY,1787459253071652,40.046772,'-80.782373,saved pad reference,directions_clear,c8d89d95073cc127cd1732c214b09a421e6dd5a94c28df2a2119fe71604d58f6,SR-7 → Route 470 W → Exit 3 → left at top of ramp (approximately 0.75 mile) → Lease Road,true,5,0,2,0,1,0,2,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
f2df293f-13a2-401e-96b2-21e71ac63e6a,ascent--withey,WITHEY,Belmont,Warren,1786246617744175,39.962005,'-81.216813,verified driver entrance,directions_clear,97a6dd4ab560004472688252ccaa07e4a8ab36b1630767e8a40440f5478e3c52,I-70 → Exit 202 → OH-800 S (6.4 miles) → Gobblers Knob Rd / Township Hwy 155 (2.2 miles) → Lease Road,true,5,2,1,0,2,0,3,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=39.962005%2C-81.216813&waypoints=39.967149%2C-81.2055552,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
a2e0fe73-db17-44fd-86ce-5a0759971607,ascent--wright,WRIGHT,Belmont,RICHLAND,1786265812046205,40.006933,'-80.845086,saved pad reference,directions_clear,e92bef7764f7fb264f7383c12c1658767e2ea0b30d5f4f944df2a482f4d3ab17,I-70 → Exit 208 → Route 149 S → Route 147 → Route 147 through Belmont / Centerville (7.7 miles) → Wright turnaround → Route 147 → Boyds Ridge Rd (1.5 miles) → Lease Road,true,9,0,6,0,3,2,4,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
81b842b1-9f67-4be4-b94f-7a2ae402b740,ascent--atmos,ATMOS,Guernsey,OXFORD,1786258360881449,40.05752,'-81.265294,saved pad reference,directions_clear,c3c2fcf1f558d4f7756050922829a331381437a811e3ea56951d23e871b130f9,I-70 → Exit 198 → Fair Rd (0.5 mile) → Waymor Rd (1.1 miles) → Lease Road,true,5,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
0b76ebf9-8ed9-46a7-957d-12c2617d61df,ascent--ayers,AYERS,Guernsey,Madison,1786265512886177,40.111221,'-81.394485,saved pad reference,directions_clear,6904e016419a7b231a945cb317d3b37aff76c7d7be8530e8b3721cfae204514c,SR-285 / US-22 intersection → East (1.2 miles) → Rainbow Rd N (0.3 mile) → Lease Road,true,4,1,1,0,1,0,2,GPS_ONLY,,not_ready,HELD_IDENTITY,The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.,
6a76157e-c1c5-4624-bdf3-db996ed3aebd,ascent--betts,BETTS,Guernsey,LONDONDERRY,1786258360881449,40.105342,'-81.260282,saved pad reference,directions_clear,cb7f2dab29984d0c5de1435a9d1f075745c81ffe4a551b15434c93a582a6b943,US-22 E (15.4 miles from Cambridge) → McCoy Rd / CR-82 (5.6 miles) → Pad,true,3,2,0,0,1,0,2,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
59061829-1122-4aae-872d-cf5024310373,ascent--bilinovich,BILINOVICH,Guernsey,LONDONDERRY,1787802711836476,40.08738445,'-81.3028262,saved pad reference,directions_clear,1287fcac948acdb5ed0ec1defbe16d92244f9550aa144ce23e9854d3bb925547,US-22 E → McCoy Rd / CR-82 → Merry Rd / TR-967 → Penrose Rd / CR-694 → Logan Rd / CR-964 → Turkle Rd / TR-693 → trusted lease approach → BILINOVICH,false,8,5,1,0,5,0,6,DONE,https://www.google.com/maps/dir/?api=1&travelmode=driving&dir_action=navigate&destination=40.08738445%2C-81.30282620&waypoints=40.123106982%2C-81.353948693%7C40.095894612%2C-81.283992781%7C40.099684564%2C-81.297880136,existing_reviewed_contract_preserved,REVIEWED_HANDOFF_READY,Existing reviewed named/public-road handoff remains byte-stable; any terminal GPS/private remainder stays explicitly neutral or held.,
0dc102c5-1640-47bf-9975-736cf684c227,ascent--brown,BROWN,Guernsey,Washington,1786265812046205,40.182389,'-81.413411,official pad reference,directions_clear,9e7de381c534d84770f5f350949e6e2bd6bc3e247a7a6fbc8ae48d35680514b4,I-77 N → Kimbolton exit → saved Route 21 N (approximately 6–7 miles) → Route 258 → Lease Road,true,5,1,2,0,2,0,3,GPS_ONLY,,not_ready,HELD_TRANSITION,"Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.",
